menuID,menuName,menuDisplayName,menuDescription,categoryID,categoryName,categoryDisplayName,categoryDescription,dishID,dishName,dishPrice,dishType,dishDescription,displayName,printName,tags
,Menu,,,,Tea Brews By The Pot,,,,Bohemia Premium Organic Teas,7.50,standard,,,,
,Menu,,,,Classic White Tea,,,,Mayan Man Cacao Tea,7.50,standard,"Rich, velvety tea infused with the deep flavours of cacao.",,,
,Menu,,,,Classic White Tea,,,,Forage + Bloom Organic Teas,7.50,standard,"Salvation, klg, bloom, repose, roasted, calrify.",,,
,Menu,,,,Hot Brews,,,,Espresso,6.50,standard,Rich and intense coffee shot.,,,
,Menu,,,,Hot Brews,,,,Flat White,8.00,standard,Rich and velvety coffee drink.,,,
,Menu,,,,Hot Brews,,,,Turmeric Ginger Oat Latte,9.50,standard,House blend with shavings of fresh ginger + a touch of apple syrup.,,,
,Menu,,,,Hot Brews,,,,Latte,8.00,standard,Rich and smooth coffee drink.,,,
,Menu,,,,Hot Brews,,,,Hot Chocolate,8.50,standard,Homemade chocolate powder,,,
,Menu,,,,Hot Brews,,,,Phoenix Chai Latte,9.50,standard,"Spiced black tea latte with a warm, comforting aroma.",,,
,Menu,,,,Hot Brews,,,,Mocha,8.50,standard,Rich and smooth coffee drink.,,,
,Menu,,,,Hot Brews,,,,Ristretto,6.50,standard,Strong and rich coffee shot.,,,
,Menu,,,,Hot Brews,,,,Long Black,6.50,standard,Strong and rich black coffee.,,,
,Menu,,,,Hot Brews,,,,Americano,6.50,standard,Rich and smooth hot brew.,,,
,Menu,,,,Misty Day Plant Potions,,,,Moon,10.50,standard,"carob, reishi, mesquite, ashwaganda, vervain",,,
,Menu,,,,Misty Day Plant Potions,,,,Lovers,10.50,standard,"Shatavari, Damiana, Maca, Rose",,,
,Menu,,,,Misty Day Plant Potions,,,,Shroom,10.50,standard,"Cacao, Peppermint, Chaga, Lions Mane, Gotu Kola",,,
,Menu,,,,Misty Day Plant Potions,,,,Bliss,10.00,standard,"Cacao, Tumeric, Ashwaganga, He SHou Wu",,,
,Menu,,,,Dessert,,,,Sticky Date Pudding,17.00,standard,"Sticky date pudding garnished with yummy, caramel sauce on top",,,
,Menu,,,,Dessert,,,,Snickers Bar (GF),14.00,standard,,,,
,Menu,,,,Dessert,,,,Chocolate Brownie,13.00,standard,Chocolate brownie garnished with icing sugar on top,,,
,Menu,,,,Dessert,,,,Ginger Crunch (GF),12.50,standard,Crunchy vegan dessert with a hint of ginger.,,,
,Menu,,,,Dessert,,,,Raspberry Cup Cake (GF),11.50,standard,,,,
,Menu,,,,Dessert,,,,Caramel Cup Cake,9.50,standard,"Moist, sweet caramel infused cake.",,,
